id,node_id,position 
255319849,2610138458,10
255319849,2610138459,11
255319849,2597167310,12
255354802,2610459550,0
255354802,1123657559,1
255950592,2616549117,0
255950592,2616549113,1
255950592,2616549111,2
255950592,2616549110,3
255950592,2616549114,4
255950592,2616549117,5
255967311,2616701263,0
255967311,2507800691,1
255967311,2548042624,2
255967311,2507800843,3
255967311,2616701265,4
255967311,2616701269,5
255967311,2616701271,6
255967311,2616701263,7
256029751,267294166,0
256029751,2617310060,1
256029751,2617310058,2
256029751,2617310056,3
256029751,2617310053,4
256029751,2617310052,5
256029751,267294166,6
256047651,2617466089,0
256047651,2617466084,1
256047651,2617466081,2
256047651,2654479800,3
256047651,2654479811,4
256047651,2654479815,5
256047651,2654479808,6
256047651,2654479813,7
256047651,2654479821,8
256047651,2654479818,9
256047651,2654479835,10
256047651,2654479837,11
256047651,2654479853,12
256047651,2654479851,13
256047651,2654479844,14
256047651,2654479839,15
256047651,2654479857,16
256047651,2654479859,17
256047651,2654479862,18
256047651,2654479864,19
256047651,2654479866,20
256047651,2617466089,21
256061648,2617594615,0
256061648,2654030863,1
256061648,2654030871,2
256061648,2654030865,3
256061648,2654030873,4
256061648,2654030867,5
256061648,2654030861,6
256061648,2617594609,7
256061648,2617594617,8
256061648,2654030886,9
256061648,2654030884,10
256061648,2654030888,11
256061648,2654030892,12
256061648,2654030894,13
256061648,2617594624,14
256061648,2617594615,15
256080530,2617778572,0
256080530,2617778569,1
256080530,2617778570,2
256080530,2617778574,3
256080530,2617778577,4
256080530,2617778572,5
256093422,2653928293,0
256093422,2653928295,1
256093422,2653928282,2
256093422,2653928286,3
256093422,2653928280,4
256093422,2653928279,5
256093422,2653928277,6
256093422,2653928284,7
256093422,2653928289,8
256093422,2653928293,9
256104059,2652098390,0
256104059,2652098392,1
256104059,2652098367,2
256104059,2652098364,3
256104059,2652098375,4
256104059,2652098374,5
256104059,2652098390,6
256124857,2618205129,0
256124857,2618205130,1
256124857,2618205131,2
256124857,2618205132,3
256124857,2618205133,4
256124857,2618205134,5
256124857,2618205129,6
256438677,2621020954,0
256438677,2621020956,1
256438677,2634286941,2
256438677,2634286943,3
256438677,2634286872,4
256438677,2634286870,5
256438677,2621020934,6
256438677,2621020933,7
256438677,2621020954,8
256458243,2621237821,0
256458243,2621237822,1
256458243,2667144787,2
256458243,2667144784,3
256458243,2667144774,4
256458243,2667144773,5
256458243,2621237814,6
256458243,2667144772,7
256458243,2667144776,8
256458243,2667144778,9
256458243,2667144782,10
256458243,2667144780,11
256458243,2667144789,12
256458243,2667144791,13
256458243,2667144795,14
256458243,2621237821,15
256460979,2621261011,0
256460979,2621260982,1
256460979,2632420291,2
256460979,2632420289,3
256460979,2632420271,4
256460979,2621260981,5
256460979,2621261007,6
256460979,2621261011,7
256464515,2632478972,0
256464515,2632478959,1
256464515,2632478965,2
256464515,2632478820,3
256464515,2632478822,4
256464515,2632478813,5
256464515,2632478812,6
256464515,2632478792,7
256464515,2632478789,8
256464515,2632478766,9
256464515,2632478763,10
256464515,2632478787,11
256464515,2632478785,12
256464515,2632478757,13
256464515,2632478753,14
256464515,2632478784,15
256464515,2632478783,16
256464515,2632478818,17
256464515,2632478871,18
256464515,2632478892,19
256464515,2632478895,20
256464515,2632478928,21
256464515,2632478926,22
256464515,2632478971,23
256464515,2632478972,24
256468304,2621316061,0
256468304,2621316063,1
256468304,3564802006,2
256468304,2357396562,3
256468304,2621316055,4
256468304,2621316061,5
256479447,2621419713,0
256479447,2621419712,1
256479447,2621419720,2
256479447,2621419724,3
256479447,2621419713,4
256483965,2657775077,0
256483965,2657775068,1
256483965,2657775067,2
256483965,2657775063,3
256483965,2657775062,4
256483965,2657775059,5
256483965,2657775056,6
256483965,2657775058,7
256483965,2657775057,8
256483965,2657775065,9
256483965,2657775066,10
256483965,2657775072,11
256483965,2657775070,12
256483965,2657775075,13
256483965,2657775076,14
256483965,2657775077,15
256495445,2621544270,0
256495445,2668971331,1
256495445,2668971325,2
256495445,2621544271,3
256495445,2668971308,4
256495445,2668971301,5
256495445,2621544260,6
256495445,2668971265,7
256495445,2668971286,8
256495445,2668971283,9
256495445,2668971274,10
256495445,2668971272,11
256495445,2668971281,12
256495445,2621544259,13
256495445,2668971312,14
256495445,2668971310,15
256495445,2621544270,16
256592978,2622423450,0
256592978,2622423439,1
256592978,2622423507,2
256592978,2622423510,3
256592978,2622423450,4
256634708,2622792134,0
256634708,2622792112,1
256634708,2622792111,2
256634708,2622792130,3
256634708,2622792134,4
256667168,65415865,0
256667168,1229920612,1
256667168,65415866,2
256710570,2623472562,0
256710570,2623472590,1
256710570,2623472591,2
256710570,2623472594,3
256710570,2623472579,4
256710570,2623472570,5
256710570,2623472564,6
256710570,2623472562,7
256730318,2623634706,0
256730318,2623634708,1
256730318,2623634693,2
256730318,2623634684,3
256730318,2623634706,4
256735705,2623683807,0
256735705,2623683809,1
256735705,2623683810,2
256735705,2623683808,3
256735705,2623683807,4
256747823,2623821546,0
256747823,2623821545,1
256747823,2623821549,2
256747823,2623821554,3
256747823,2623821562,4
256747823,2623821567,5
256747823,2623821570,6
256747823,2623821546,7
256755975,2623873882,0
256755975,2623873880,1
256755975,2645869596,2
256755975,2645869599,3
256755975,2645869595,4
256755975,2645869597,5
256755975,2645869602,6
256755975,2645869608,7
256755975,2623873882,8
256764320,2623945393,0
256764320,2623945424,1
256764320,2670669176,2
256764320,2670669162,3
256764320,2670669165,4
256764320,2670669179,5
256764320,2623945427,6
256764320,2623945407,7
256764320,2670669148,8
256764320,2670669146,9
256764320,2623945393,10
256783307,2624163179,0
256783307,2624163180,1
256783307,2624163181,2
256783307,2624163182,3
256783307,2624163179,4
256851475,2624782467,0
256851475,2624782469,1
256851475,2624782468,2
256851475,2624782482,3
256851475,2624782484,4
256851475,2624782474,5
256851475,2624782475,6
256851475,2624782465,7
256851475,2624782464,8
256851475,2624782460,9
256851475,2624782461,10
256851475,2624782455,11
256851475,2624782443,12
256851475,2624782440,13
256851475,2624782433,14
256851475,2624782432,15
256851475,2624782449,16
256851475,2624782451,17
256851475,2624782454,18
256851475,2624782453,19
256851475,2624782466,20
256851475,2624782467,21
256901643,2625235201,0
256901643,2625235202,1
256901643,2625235218,2
256901643,2625235217,3
256901643,2625235224,4
256901643,2625235226,5
256901643,2625235257,6
256901643,2625235256,7
256901643,2625235267,8
256901643,2625235270,9
256901643,2625235310,10
256901643,2625235309,11
256901643,2625235317,12
256901643,2625235318,13
256901643,2625235342,14
256901643,2625235340,15
256901643,2625235367,16
256901643,2625235369,17
256901643,2625235385,18
256901643,2625235390,19
256901643,2625235387,20
256901643,2625235388,21
256901643,2625235380,22
256901643,2625235378,23
256901643,2625235354,24
256901643,2625235355,25
256901643,2625235330,26
256901643,2625235329,27
256901643,2625235325,28
256901643,2625235326,29
256901643,2625235322,30
256901643,2625235320,31
256901643,2625235313,32
256901643,2625235314,33
256901643,2625235306,34
256901643,2625235305,35
256901643,2625235299,36
256901643,2625235300,37
256901643,2625235286,38
256901643,2625235284,39
256901643,2625235261,40
256901643,2625235263,41
256901643,2625235253,42
256901643,2625235251,43
256901643,2625235247,44
256901643,2625235248,45
256901643,2625235236,46
256901643,2625235235,47
256901643,2625235220,48
256901643,2625235222,49
256901643,2625235216,50
256901643,2625235214,51
256901643,2625235210,52
256901643,2625235212,53
256901643,2625235206,54
256901643,2625235205,55
256901643,2625235199,56
256901643,2625235200,57
256901643,2625235196,58
256901643,2625235195,59
256901643,2625235194,60
256901643,2625235193,61
256901643,2625235198,62
256901643,2625235197,63
256901643,2625235201,64
256969995,2507796826,0
256969995,2625910451,1
256969995,2507796547,2
256969995,2507796648,3
256969995,2507796826,4
256986069,2626037319,0
256986069,2645690732,1
256986069,2645690824,2
256986069,2626037345,3
256986069,2626037365,4
256986069,2626037368,5
256986069,2626037351,6
256986069,2626037350,7
256986069,2626037336,8
256986069,2626037319,9
256989701,2632373139,0
256989701,2632373137,1
256989701,2632373140,2
256989701,2632373141,3
256989701,2632373142,4
256989701,2632373134,5
256989701,2632373114,6
256989701,2632373109,7
256989701,2632373068,8
256989701,2632373070,9
256989701,2632373063,10
256989701,2632373039,11
256989701,2632373038,12
256989701,2632373046,13
256989701,2632373045,14
256989701,2632373057,15
256989701,2632373074,16
256989701,2632373082,17
256989701,2632373116,18
256989701,2632373138,19
256989701,2632373139,20
256990953,2644517625,0
256990953,2644517615,1
256990953,2626080745,2
256990953,2626080743,3
256990953,2626080756,4
256990953,2626080759,5
256990953,2626080774,6
256990953,2626080777,7
256990953,2644517754,8
256990953,2644517726,9
256990953,2644517625,10
256997065,2626138834,0
256997065,2632442160,1
256997065,2632442024,2
256997065,2632442022,3
256997065,2632442015,4
256997065,2632442010,5
256997065,2632442150,6
256997065,2632442151,7
256997065,2626138833,8
256997065,2632442170,9
256997065,2626138834,10
256999117,2632546109,0
256999117,2632546036,1
256999117,2632546019,2
256999117,2632546016,3
256999117,2632545996,4
256999117,2632545995,5
256999117,2632546001,6
256999117,2632545999,7
256999117,2632546008,8
256999117,2632546067,9
256999117,2632546077,10
256999117,2632546105,11
256999117,2632546107,12
256999117,2632546109,13
257011020,2626266394,0
257011020,2626266395,1
257011020,2626266393,2
257011020,2626266396,3
257011020,2626266397,4
257011020,2626266400,5
257011020,2626266398,6
257011020,2626266399,7
257011020,2626266383,8
257011020,2626266361,9
257011020,2626266391,10
257011020,2626266392,11
257011020,2626266394,12
257164650,2627642619,0
257164650,2627641879,1
257164650,2627641870,2
257164650,2627641860,3
257164650,2627641864,4
257164650,2627641853,5
257164650,2620353954,6
257584706,2630773035,0
257584706,2630773036,1
257584706,2630773037,2
257584706,2630773038,3
257584706,2630773039,4
257584706,2630773040,5
257584706,2630773041,6
257584706,2630773042,7
257584706,2630773035,8
257761340,2632324854,0
257761340,2632324864,1
257761340,2632324749,2
257761340,2632324747,3
257761340,2632324746,4
257761340,2632324854,5
257799146,2632663452,0
257799146,2632663454,1
257799146,2632663455,2
257799146,2632663456,3
257799146,2632663438,4
257799146,2632663437,5
257799146,2632663404,6
257799146,2632663406,7
257799146,2632663364,8
257799146,2632663353,9
257799146,2632663385,10
257799146,2632663389,11
257799146,2632663400,12
257799146,2632663401,13
257799146,2632663410,14
257799146,2632663409,15
257799146,2632663422,16
257799146,2632663420,17
257799146,2632663421,18
257799146,2632663451,19
257799146,2632663452,20
257812957,2632776606,0
257812957,2632776601,1
257812957,2632776573,2
257812957,2632776569,3
257812957,2632776577,4
257812957,2632776609,5
257812957,2632776630,6
257812957,2632776632,7
257812957,2632776636,8
257812957,2632776639,9
257812957,2632776633,10
257812957,2632776634,11
257812957,2632776642,12
257812957,2632776644,13
257812957,2632776638,14
257812957,2632776641,15
257812957,2632776606,16
257821724,2632838342,0
257821724,2632838335,1
257821724,2632838382,2
257821724,2632838384,3
257821724,2632838435,4
257821724,2632838431,5
257821724,2632838479,6
257821724,2632838485,7
257821724,2632838487,8
257821724,2632838496,9
257821724,2632838500,10
257821724,2632838489,11
257821724,2632838491,12
257821724,2632838503,13
257821724,2632838505,14
257821724,2632838493,15
257821724,2632838498,16
257821724,2632838466,17
257821724,2632838445,18
257821724,2632838442,19
257821724,2632838396,20
257821724,2632838398,21
257821724,2632838375,22
257821724,2632838362,23
257821724,2632838360,24
257821724,2632838358,25
257821724,2632838342,26
257826699,2632894281,0
257826699,2632894350,1
257826699,2632894356,2
257826699,2632894357,3
257826699,2632894349,4
257826699,2632894348,5
257826699,2632894286,6
257826699,2632894281,7
257931712,2633749871,0
257931712,2633749872,1
257931712,2633749875,2
257931712,2633749878,3
257931712,2633749874,4
257931712,2633749836,5
257931712,2633749834,6
257931712,2633749821,7
257931712,2633749824,8
257931712,2633749757,9
257931712,2633749754,10
257931712,2633749788,11
257931712,2633749804,12
257931712,2633749813,13
257931712,2633749819,14
257931712,2633749832,15
257931712,2633749830,16
257931712,2633749839,17
257931712,2633749871,18
257938575,2633809057,0
257938575,2633809052,1
257938575,2633809054,2
257938575,2633809090,3
257938575,2633809092,4
257938575,2633809094,5
257938575,2633809100,6
257938575,2633809095,7
257938575,2633809099,8
257938575,2633809101,9
257938575,2633809104,10
257938575,2633809102,11
257938575,2633809103,12
257938575,2633809057,13
257946615,2633871365,0
257946615,2633871340,1
257946615,2633871315,2
257946615,2633871309,3
257946615,2633871311,4
257946615,2633871325,5
257946615,2633871323,6
257946615,2633871346,7
257946615,2633871348,8
257946615,2633871360,9
257946615,2633871365,10
257962338,2634024483,0
257962338,2634024482,1
257962338,2634024490,2
257962338,2634024510,3
257962338,2634024514,4
257962338,2634024515,5
257962338,2634024517,6
257962338,2634024511,7
257962338,2634024513,8
257962338,2634024509,9
257962338,2634024494,10
257962338,2634024491,11
257962338,2634024485,12
257962338,2634024483,13
257969788,2634084448,0
257969788,2634084464,1
257969788,2634084466,2
257969788,2634084469,3
257969788,2634084471,4
257969788,2634084492,5
257969788,2634084493,6
257969788,2634084496,7
257969788,2634084507,8
257969788,2634084509,9
257969788,2634084497,10
257969788,2634084498,11
257969788,2634084513,12
257969788,2634084515,13
257969788,2634084501,14
257969788,2634084499,15
257969788,2634084518,16
257969788,2634084520,17
257969788,2634084503,18
257969788,2634084505,19
257969788,2634084527,20
257969788,2634084524,21
257969788,2634084511,22
257969788,2634084457,23
257969788,2634084448,24
257978944,2634156628,0
257978944,2634156630,1
257978944,2634156634,2
257978944,2634156627,3
257978944,2634156632,4
257978944,2634156588,5
257978944,2634156575,6
257978944,2634156586,7
257978944,2634156584,8
257978944,2634156610,9
257978944,2634156612,10
257978944,2634156619,11
257978944,2634156617,12
257978944,2634156614,13
257978944,2634156608,14
257978944,2634156623,15
257978944,2634156625,16
257978944,2634156628,17
257992145,2634286427,0
257992145,2634286446,1
257992145,2634286447,2
257992145,2634286448,3
257992145,2634286442,4
257992145,2634286443,5
257992145,2634286444,6
257992145,2634286435,7
257992145,2634286434,8
257992145,2634286432,9
257992145,2634286427,10
258016916,2634463956,0
258016916,2634463960,1
258016916,2634463959,2
258016916,2634463983,3
258016916,2634463984,4
258016916,2634463985,5
258016916,2634463991,6
258016916,2634463986,7
258016916,2634463987,8
258016916,2634463977,9
258016916,2634463975,10
258016916,2634463971,11
258016916,2634463972,12
258016916,2634463962,13
258016916,2634463961,14
258016916,2634463958,15
258016916,2634463956,16
258093101,2635042013,0
258093101,2635042024,1
258093101,2635042017,2
258093101,2635042020,3
258093101,2635041976,4
258093101,2635041970,5
258093101,2635041934,6
258093101,2635041930,7
258093101,2635041944,8
258093101,2635041940,9
258093101,2635041989,10
258093101,2635041980,11
258093101,2635042013,12
258108082,2635156281,0
258108082,2635156266,1
258108082,2635156268,2
258108082,2635156246,3
258108082,2635156243,4
258108082,2635156222,5
258108082,2635156230,6
258108082,2635156197,7
258108082,2635156194,8
258108082,2635156190,9
258108082,2635156186,10
258108082,2635156165,11
258108082,2635156168,12
258108082,2635156182,13
258108082,2635156153,14
258108082,2635156149,15
258108082,2635156157,16
258108082,2635156155,17
258108082,2635156163,18
258108082,2635156160,19
258108082,2635156207,20
258108082,2635156212,21
258108082,2635156240,22
258108082,2635156235,23
258108082,2635156253,24
258108082,2635156256,25
258108082,2635156260,26
258108082,2635156275,27
258108082,2635156281,28
258120252,2635244130,0
258120252,2635244104,1
258120252,2635244082,2
258120252,2635243982,3
258120252,2635243977,4
258120252,2635244036,5
258120252,2635244038,6
258120252,2635244114,7
258120252,2635244111,8
258120252,2635244128,9
258120252,2635244130,10
258127535,2635303239,0
258127535,2635303242,1
258127535,2635303206,2
258127535,2635303202,3
258127535,2635303194,4
258127535,2635303190,5
258127535,2635303187,6
258127535,2635303183,7
258127535,2635303181,8
258127535,2635303208,9
258127535,2635303210,10
258127535,2635303235,11
258127535,2635303239,12
258133377,2635345415,0
258133377,2635345421,1
258133377,2635345398,2
258133377,2635345396,3
258133377,2635345404,4
258133377,2635345406,5
258133377,2635345409,6
258133377,2635345411,7
258133377,2635345415,8
258142147,2635431971,0
258142147,2635431967,1
258142147,2635431966,2
258142147,2635418977,3
258142147,2635419097,4
258142147,2635419117,5
258142147,2635419119,6
258142147,2635419168,7
258142147,2635419169,8
258142147,2635419200,9
258142147,2635419199,10
258142147,2635419212,11
258142147,2635419211,12
258142147,2635419213,13
258142147,2635419214,14
258142147,2635432023,15
258142147,2635432022,16
258142147,2635432020,17
258142147,2635432018,18
258142147,2635432015,19
258142147,2635432013,20
258142147,2635432011,21
258142147,2635432009,22
258142147,2635432008,23
258142147,2635432006,24
258142147,2635432003,25
258142147,2635432001,26
258142147,2635431999,27
258142147,2635431997,28
258142147,2635431996,29
258142147,2635431994,30
258142147,2635431992,31
258142147,2635431990,32
258142147,2635431988,33
258142147,2635431984,34
258142147,2635431976,35
258142147,2635431978,36
258142147,2635431982,37
258142147,2635431986,38
258142147,2635431980,39
258142147,2635431973,40
258142147,2635431969,41
258142147,2635431975,42
258142147,2635431971,43
258147431,2635497259,0
258147431,2635497213,1
258147431,2635497197,2
258147431,2635497248,3
258147431,2635497259,4
258156328,2635582111,0
258156328,2635582135,1
258156328,2635582139,2
258156328,2635582165,3
258156328,2635582166,4
258156328,2635582127,5
258156328,2635582122,6
258156328,2635582112,7
258156328,2635582111,8
258169911,2635711720,0
258169911,2635711777,1
258169911,2635711781,2
258169911,2635711730,3
258169911,2635711726,4
258169911,2635711727,5
258169911,2635711722,6
258169911,2635711715,7
258169911,2635711713,8
258169911,2635711718,9
258169911,2635711717,10
258169911,2635711712,11
258169911,2635711711,12
258169911,2635711714,13
258169911,2635711719,14
258169911,2635711720,15
258174529,2635751906,0
258174529,2635751913,1
258174529,2635751910,2
258174529,2635751897,3
258174529,2635751879,4
258174529,2635751875,5
258174529,2635751906,6
258184629,2635847799,0
258184629,2635847801,1
258184629,2635847794,2
258184629,2635847775,3
258184629,2635847743,4
258184629,2635847741,5
258184629,2635847727,6
258184629,2635847719,7
258184629,2635847739,8
258184629,2635847736,9
258184629,2635847792,10
258184629,2635847799,11
258228886,2636228622,0
258228886,2636228659,1
258228886,2636228669,2
258228886,2636228617,3
258634923,2639682175,0
258634923,2639682176,1
258634923,2639682145,2
258634923,2639682143,3
258634923,2639682158,4
258634923,2639682171,5
258634923,2639682175,6
258641800,2639743941,0
258641800,2639743943,1
258641800,2639743972,2
258641800,2639743977,3
258641800,2639743958,4
258641800,2639743959,5
258641800,2639743949,6
258641800,2639743951,7
258641800,2639743928,8
258641800,2639743925,9
258641800,2639743929,10
258641800,2639743926,11
258641800,2639743930,12
258641800,2639743924,13
258641800,2639743941,14
258651933,2639841056,0
258651933,2639841057,1
258651933,2639841058,2
258651933,2639841064,3
258651933,2639841055,4
258651933,2639841054,5
258651933,2639841053,6
258651933,2639831306,7
258651933,2639833279,8
258651933,2639833278,9
258651933,2639841052,10
258651933,2639841056,11
258674346,2640024651,0
258674346,2640024653,1
258674346,2640024641,2
258674346,2640024639,3
258674346,2640024651,4
258683247,2640091643,0
258683247,2640091644,1
258683247,2640091647,2
258683247,2640091649,3
258683247,2640091645,4
258683247,2640091646,5
258683247,2640091650,6
258683247,2640091652,7
258683247,2640091648,8
258683247,2640091599,9
258683247,2640091597,10
258683247,2640091581,11
258683247,2640091582,12
258683247,2640091565,13
258683247,2640091563,14
258683247,2640091527,15
258683247,2640091517,16
258683247,2640091535,17
258683247,2640091534,18
258683247,2640091554,19
258683247,2640091553,20
258683247,2640091578,21
258683247,2640091579,22
258683247,2640091589,23
258683247,2640091587,24
258683247,2640091643,25
258694562,2640188377,0
258694562,2640188371,1
258694562,2640188348,2
258694562,2640188328,3
258694562,2640188326,4
258694562,2640188361,5
258694562,2640188360,6
258694562,2640188366,7
258694562,2640188367,8
258694562,2640188370,9
258694562,2640188372,10
258694562,2640188364,11
258694562,2640188365,12
258694562,2640188376,13
258694562,2640188377,14
258700341,2640248169,0
258700341,2640248173,1
258700341,2640248167,2
258700341,2640248172,3
258700341,2640248168,4
258700341,2640248171,5
258700341,2640248164,6
258700341,2640248161,7
258700341,2640248160,8
258700341,2640248159,9
258700341,2640248156,10
258700341,2640248152,11
258700341,2640248169,12
258770112,2640960881,0
258770112,2640960885,1
258770112,2640960805,2
258770112,2640960803,3
258770112,2640960784,4
258770112,2640960783,5
258770112,2640960802,6
258770112,2640960801,7
258770112,2640960881,8
258779656,2641029596,0
258779656,2641029585,1
258779656,2641029586,2
258779656,2641029597,3
258779656,2641029596,4
258786592,2641097452,0
258786592,2641097464,1
258786592,2641097465,2
258786592,2641097473,3
258786592,2641097475,4
258786592,2641097471,5
258786592,2641097472,6
258786592,2641097463,7
258786592,2641097460,8
258786592,2641097454,9
258786592,2641097452,10
258786976,2641099951,0
258786976,2641099949,1
258786976,2641099993,2
258786976,2641100013,3
258786976,2641099973,4
258786976,2641099966,5
258786976,2641099958,6
258786976,2641099951,7
258791014,2641142783,0
258791014,2641142781,1
258791014,2641142789,2
258791014,2641142788,3
258791014,2641142815,4
258791014,2641142819,5
258791014,2641142820,6
258791014,2641142809,7
258791014,2641142810,8
258791014,2641142802,9
258791014,2641142801,10
258791014,2641142792,11
258791014,2641142791,12
258791014,2641142784,13
258791014,2641142783,14
258794623,2641171590,0
258794623,2641171592,1
258794623,2641171593,2
258794623,2641171594,3
258794623,2641171589,4
258794623,2641234595,5
258794623,2641234588,6
258794623,2641171587,7
258794623,2641171584,8
258794623,2641171583,9
258794623,2641171586,10
258794623,2641171582,11
258794623,2641171588,12
258794623,2641171585,13
258794623,2641171590,14
258818513,2641354967,0
258818513,2641354829,1
258818513,2641354824,2
258818513,2641354847,3
258818513,2641354843,4
258818513,2641354857,5
258818513,2641354900,6
258818513,2641354903,7
258818513,2641354962,8
258818513,2641354967,9
258823988,2641396947,0
258823988,2641396956,1
258823988,2641396943,2
258823988,2641396941,3
258823988,2641396917,4
258823988,2641396913,5
258823988,2641396911,6
258823988,2641396901,7
258823988,2641396894,8
258823988,2641396890,9
258823988,2641396886,10
258823988,2641396884,11
258823988,2641396868,12
258823988,2641396864,13
258823988,2641396878,14
258823988,2641396876,15
258823988,2641396880,16
258823988,2641396882,17
258823988,2641396898,18
258823988,2641396896,19
258823988,2641396903,20
258823988,2641396919,21
258823988,2641396933,22
258823988,2641396931,23
258823988,2641396935,24
258823988,2641396939,25
258823988,2641396947,26
258834264,2641492824,0
258834264,2641492837,1
258834264,2641492839,2
258834264,2641492835,3
258834264,2641492840,4
258834264,2641492633,5
258834264,2641492631,6
258834264,2641492677,7
258834264,2641492679,8
258834264,2641492751,9
258834264,2641492747,10
258834264,2641492801,11
258834264,2641492824,12
258839491,2641539423,0
258839491,2641539424,1
258839491,2641539406,2
258839491,2641539405,3
258839491,2641539404,4
258839491,2641539423,5
258867485,2641802086,0
258867485,2641802087,1
258867485,2641802088,2
258867485,2641802089,3
258867485,2641802086,4
258907697,2642163528,0
258907697,2642163519,1
258907697,2642163568,2
258907697,2642163566,3
258907697,2642163627,4
258907697,2642163658,5
258907697,2642163660,6
258907697,2642163665,7
258907697,2642163671,8
258907697,2642163666,9
258907697,2642163604,10
258907697,2642163565,11
258907697,2642163528,12
258918115,2642258822,0
258918115,2642258829,1
258918115,2642258815,2
258918115,2642258817,3
258918115,2642258785,4
258918115,2642258779,5
258918115,2642258822,6
258925064,2642310453,0
258925064,2642310469,1
258925064,2642310470,2
258925064,2642310473,3
258925064,2642310474,4
258925064,2642310466,5
258925064,2642310464,6
258925064,2642310456,7
258925064,2642310453,8
258942696,2642471665,0
258942696,2642471728,1
258942696,2642471730,2
258942696,2642471750,3
258942696,2642471705,4
258942696,2642471703,5
258942696,2642471691,6
258942696,2642471693,7
258942696,2642471673,8
258942696,2642471663,9
258942696,2642471675,10
258942696,2642471665,11
258947283,2642528289,0
258947283,2642528296,1
258947283,2642528026,2
258947283,2642528014,3
258947283,2642528065,4
258947283,2642528062,5
258947283,2642528148,6
258947283,2642528146,7
258947283,2642528289,8
258958653,2642635148,0
258958653,2642635182,1
258958653,2642635190,2
258958653,2642635194,3
258958653,2642635148,4
258967195,2642727168,0
258967195,2642727170,1
258967195,2642727212,2
258967195,2642727214,3
258967195,2642727182,4
258967195,2642727185,5
258967195,2642727120,6
258967195,2642727122,7
258967195,2642727081,8
258967195,2642727079,9
258967195,2642726970,10
258967195,2642726969,11
258967195,2642726940,12
258967195,2642726934,13
258967195,2642726967,14
258967195,2642726965,15
258967195,2642727007,16
258967195,2642727004,17
258967195,2642727168,18
258977272,2642774239,0
258977272,2642774248,1
258977272,2642774121,2
258977272,2642774051,3
258977272,2642774003,4
258977272,2642773990,5
258977272,2642774103,6
258977272,2642774110,7
258977272,2642774144,8
258977272,2642774138,9
258977272,2642774239,10
259062239,2643913154,0
259062239,2643913147,1
259062239,2643913152,2
259062239,2643913150,3
259062239,2643913163,4
259062239,2643913165,5
259062239,2643913188,6
259062239,2643913187,7
259062239,2643913190,8
259062239,2643913193,9
259062239,2643913162,10
259062239,2643913157,11
259062239,2643913154,12
259065552,2643941752,0
259065552,2643941741,1
259065552,2643941740,2
259065552,2643941721,3
259065552,2643941723,4
259065552,2643941702,5
259065552,2643941701,6
259065552,2643941700,7
259065552,2671853126,8
259065552,2671853127,9
259065552,2671853128,10
259065552,2671853129,11
259065552,2671853130,12
259065552,2671853131,13
259065552,2671853132,14
259065552,2671853133,15
259065552,2671853134,16
259065552,2671853135,17
259065552,2671853136,18
259065552,2671853137,19
259065552,2671853138,20
259065552,2671853139,21
259065552,2671853140,22
259065552,2643941752,23
259069467,2643973458,0
259069467,2643973461,1
259069467,2643973460,2
259069467,2643973469,3
259069467,2643973473,4
259069467,2643973478,5
259069467,2643973479,6
259069467,2643973459,7
259069467,2643973458,8
259075332,2644017723,0
259075332,2644017725,1
259075332,2644017726,2
259075332,2644017713,3
259075332,2644017715,4
259075332,2644017706,5
259075332,2644017705,6
259075332,2644017704,7
259075332,2652663276,8
259075332,2652663274,9
259075332,2652663279,10
259075332,2652663281,11
259075332,2652663284,12
259075332,2652663283,13
259075332,2652663286,14
259075332,2652663288,15
259075332,2644017723,16
259082507,2644130170,0
259082507,2644130167,1
259082507,2644130293,2
259082507,2644130316,3
259082507,2644130317,4
259082507,2644130347,5
259082507,2644130349,6
259082507,2644130308,7
259082507,2644130274,8
259082507,2644130209,9
259082507,2644130170,10
259106333,2644405860,0
259106333,2644405699,1
259106333,2644405656,2
259106333,2644405603,3
259106333,2644405572,4
259106333,2644474061,5
259106333,2644405564,6
259106333,2644405766,7
259106333,2644405840,8
259106333,2644405848,9
259106333,2644405864,10
259106333,2644405873,11
259106333,2644405857,12
259106333,2644405860,13
259126362,2644646994,0
259126362,2644647040,1
259126362,2644647033,2
259126362,2644647052,3
259126362,2644647063,4
259126362,2644647001,5
259126362,2644646994,6
259213019,2645646421,0
259213019,2645646417,1
259213019,2645646410,2
259213019,2645646407,3
259213019,2645646443,4
259213019,2645646438,5
259213019,2645646470,6
259213019,2645646503,7
259213019,2645646526,8
259213019,2645646518,9
259213019,2645646421,10
259222526,2645725493,0
259222526,2645725456,1
259222526,2645725452,2
259222526,2645725315,3
259222526,2645725321,4
259222526,2645725257,5
259222526,2645725251,6
259222526,2645725171,7
259222526,2645725175,8
259222526,2645725115,9
259222526,2645725113,10
259222526,2645725009,11
259222526,2645724998,12
259222526,2645725029,13
259222526,2645725025,14
259222526,2645724992,15
259222526,2645724980,16
259222526,2645725101,17
259222526,2645725091,18
259222526,2645725139,19
259222526,2645725149,20
259222526,2645725230,21
259222526,2645725220,22
259222526,2645725264,23
259222526,2645725285,24
259222526,2645725295,25
259222526,2645725430,26
259222526,2645725427,27
259222526,2645725477,28
259222526,2645725493,29
259235292,2645877622,0
259235292,2645877625,1
259235292,2645877610,2
259235292,2645877609,3
259235292,2645877602,4
259235292,2645877605,5
